Location,Maker,Model,Year,Colour,Distance,Amount,Use_type_Brand New,Use_type_Foreign Used,Use_type_Nigerian Used,Car_Age,Manufacturing_year_category,Location_Ibadan
0.5,-0.20833333333333334,0.6610169491525424,-0.6666666666666666,-0.3125,0.6150629541472858,2.0014800002101243,0,1,0,0.6666666666666666,-1.0,0
-0.5,0.7916666666666666,0.06933744221879815,0.3333333333333333,0.8125,0.5193865625163616,2.540814281726296,0,0,1,-0.3333333333333333,0.0,0
-0.5,0.0,-0.5562403697996918,0.8333333333333334,-0.3125,-0.5127793176497073,2.631888840136646,0,1,0,-0.8333333333333334,1.0,0
0.5,-0.20833333333333334,0.6687211093990755,0.16666666666666666,-0.375,-0.38386284134637594,2.2407096892759584,0,1,0,-0.16666666666666666,0.0,0
0.5,0.7916666666666666,0.08628659476117104,0.3333333333333333,0.8125,0.17151805114470922,2.3683728335320486,0,1,0,-0.3333333333333333,0.0,0
0.5,0.7916666666666666,-0.4560862865947612,-0.3333333333333333,0.5625,-0.2048750189118213,1.6486586255873816,0,1,0,0.3333333333333333,0.0,0
0.5,0.7916666666666666,-0.6579352850539292,0.3333333333333333,0.5,0.10511925579283476,2.3513752571634776,0,1,0,-0.3333333333333333,0.0,0
0.0,0.7916666666666666,-0.4560862865947612,-1.5,0.5625,-0.13619831582997471,1.1631508098056809,0,0,1,1.5,-1.0,1
-0.5,-0.20833333333333334,0.01386748844375963,-1.1666666666666667,-0.4375,1.2566652644665717,2.231089091288976,0,0,1,1.1666666666666667,-1.0,0
0.5,0.7916666666666666,-0.8613251155624037,-1.1666666666666667,0.0,0.9594980523275629,1.7833912195575383,0,1,0,1.1666666666666667,-1.0,0
0.5,0.7916666666666666,0.07395993836671803,-0.5,0.0625,-0.30663186211131327,2.079441541679836,0,1,0,0.5,-1.0,0
0.5,-0.20833333333333334,0.6563944530046225,0.0,-0.375,-1.407574711949386,2.5494451709255714,0,1,0,0.0,0.0,0
-0.5,-0.20833333333333334,0.23266563944530047,-0.5,0.8125,0.4203819881694075,1.7047480922384253,0,0,1,0.5,-1.0,0
0.5,-0.20833333333333334,0.24036979969183359,1.1666666666666667,-0.4375,-0.9162376664930199,3.9889840465642745,1,0,0,-1.1666666666666667,1.0,0
0.0,-0.7083333333333334,-0.514637904468413,-1.1666666666666667,0.5,2.0034362931289347,1.4996230464268938,0,1,0,1.1666666666666667,-1.0,1
-0.5,0.7916666666666666,0.9676425269645609,1.0,-0.4375,-0.7403193161593938,2.920469789053444,0,1,0,-1.0,1.0,0
-0.5,0.0,0.7750385208012327,0.8333333333333334,-0.4375,-0.8313473532108535,3.8501476017100575,0,1,0,-0.8333333333333334,1.0,0
-0.5,0.7916666666666666,-0.2773497688751926,-0.6666666666666666,-0.4375,0.6150629541472858,1.4816045409242156,0,0,1,0.6666666666666666,-1.0,0
0.5,0.7916666666666666,0.5901386748844376,-0.6666666666666666,-0.4375,0.6150629541472858,1.7749523509116738,0,1,0,0.6666666666666666,-1.0,0
0.5,-0.20833333333333334,-0.2033898305084746,-0.5,0.0,0.9250735059999429,1.8082887711792648,0,1,0,0.5,-1.0,0
-0.5,0.0,-0.061633281972265024,1.6666666666666667,0.8125,-3.2418303770746832,5.2832037287379885,1,0,0,-1.6666666666666667,2.0,0
-0.5,0.7916666666666666,0.3035439137134052,1.1666666666666667,-0.4375,-0.9162376664930199,3.367295829986474,0,1,0,-1.1666666666666667,1.0,0
-0.5,0.7916666666666666,0.6040061633281972,1.5,0.0625,-6.152079494184616,3.367295829986474,1,0,0,-1.5,2.0,0
-0.5,0.7916666666666666,-0.4560862865947612,0.0,-0.375,0.1666170012600561,1.8484548129046,0,1,0,0.0,0.0,0
0.0,0.7916666666666666,-0.31741140215716485,-1.0,0.5625,0.8035279961413627,1.3056264580524355,0,0,1,1.0,-1.0,1
-0.5,-0.25,0.6902927580893683,-0.3333333333333333,0.0625,0.36403531943630696,1.7047480922384253,0,0,1,0.3333333333333333,0.0,0
0.0,-0.20833333333333334,0.6702619414483821,-0.5,0.5625,0.5701396416498862,2.028148247292285,0,1,0,0.5,-1.0,1
0.0,0.7916666666666666,-0.4560862865947612,-0.5,-0.4375,1.0788614118457223,1.713797927758343,0,1,0,0.5,-1.0,1
-0.5,-0.16666666666666666,0.44684129429892144,0.3333333333333333,0.5625,-0.5986331095646988,2.476538400117484,0,1,0,-0.3333333333333333,0.0,0
0.0,0.7916666666666666,-0.2773497688751926,-0.6666666666666666,0.5625,0.5200099777231824,1.6389967146756448,0,1,0,0.6666666666666666,-1.0,1
0.5,-0.20833333333333334,0.6563944530046225,0.0,0.5625,-0.40067594267061485,2.3702437414678603,0,1,0,0.0,0.0,0
0.5,0.7916666666666666,-0.4422187981510015,-0.5,0.5,0.056976618486885074,1.6863989535702288,0,1,0,0.5,-1.0,0
0.5,-1.4166666666666667,0.386748844375963,-0.5,0.8125,-0.21060075700569214,1.7833912195575383,0,1,0,0.5,-1.0,0
0.5,0.7916666666666666,1.081664098613251,-0.16666666666666666,0.8125,0.3163790774624578,2.2925347571405443,0,1,0,0.16666666666666666,0.0,0
0.5,0.0,-0.04776579352850539,-0.16666666666666666,-0.4375,0.3163790774624578,2.302585092994046,0,1,0,0.16666666666666666,0.0,0
0.5,-0.20833333333333334,0.6409861325115562,-1.3333333333333333,0.5625,-0.40067594267061485,1.7047480922384253,0,1,0,1.3333333333333333,-1.0,0
0.5,-0.20833333333333334,-0.4869029275808937,0.8333333333333334,0.0,2.7562637743519156,2.501435951739211,0,1,0,-0.8333333333333334,1.0,0
0.5,0.7916666666666666,-0.4560862865947612,-0.3333333333333333,0.0,-0.19580690020521374,1.7749523509116738,0,1,0,0.3333333333333333,0.0,0
0.5,-0.20833333333333334,0.6563944530046225,0.0,0.5625,-0.38438756537305485,2.525728644308256,0,1,0,0.0,0.0,0
0.5,-0.20833333333333334,-0.2033898305084746,0.16666666666666666,0.8125,0.19344152182532992,2.1400661634962708,0,1,0,-0.16666666666666666,0.0,0
0.5,0.7916666666666666,-0.31741140215716485,0.0,0.5625,-0.3911061741033018,1.854734268389444,0,1,0,0.0,0.0,0
0.0,0.7916666666666666,-0.2773497688751926,-0.6666666666666666,-0.375,1.0215038451111154,1.3609765531356006,0,0,1,0.6666666666666666,-1.0,1
-0.5,0.20833333333333334,-0.8243451463790447,-1.1666666666666667,0.875,0.9594980523275629,1.2237754316221157,0,0,1,1.1666666666666667,-1.0,0
0.5,0.7916666666666666,1.0832049306625577,0.3333333333333333,0.0,0.0035760595753528803,2.4423470353692043,0,1,0,-0.3333333333333333,0.0,0
0.5,-1.4166666666666667,0.3790446841294299,0.16666666666666666,-0.4375,0.19344152182532992,2.079441541679836,0,1,0,-0.16666666666666666,0.0,0
0.5,0.7916666666666666,1.0832049306625577,0.3333333333333333,0.8125,-0.20415222170754252,2.6390573296152584,0,1,0,-0.3333333333333333,0.0,0
-0.5,-0.7083333333333334,-0.4946070878274268,1.5,0.0,-2.2819959697873626,2.766319109226186,0,1,0,-1.5,2.0,0
0.0,0.7916666666666666,-0.4560862865947612,0.16666666666666666,0.8125,0.14468336761439735,1.9021075263969205,0,1,0,-0.16666666666666666,0.0,1
0.0,-0.20833333333333334,0.6563944530046225,-0.16666666666666666,0.0,0.3163790774624578,2.4069451083182885,0,1,0,0.16666666666666666,0.0,1
0.5,0.7916666666666666,0.08320493066255778,-0.3333333333333333,0.0625,-0.12487655041940997,2.2669579153508947,0,1,0,0.3333333333333333,0.0,0
0.5,-0.7083333333333334,-0.6933744221879815,-0.16666666666666666,-0.4375,0.7028868323719947,1.4469189829363254,0,0,1,0.16666666666666666,0.0,0
0.5,0.7916666666666666,-0.4560862865947612,0.3333333333333333,0.8125,-0.44757453692860477,2.1041341542702074,0,1,0,-0.3333333333333333,0.0,0
-0.5,0.0,0.7935285053929122,0.8333333333333334,-0.4375,-0.9494909070812831,3.737669618283368,0,1,0,-0.8333333333333334,1.0,0
0.5,0.0,-0.04776579352850539,-0.6666666666666666,-0.4375,0.6150629541472858,1.871802176901592,0,1,0,0.6666666666666666,-1.0,0
-0.5,0.7916666666666666,-0.31741140215716485,-1.1666666666666667,0.8125,0.9594980523275629,1.4586150226995167,0,0,1,1.1666666666666667,-1.0,0
-0.5,0.20833333333333334,-0.9368258859784283,-1.0,-0.375,0.76277210147527,1.289232648276759,0,0,1,1.0,-1.0,0
0.5,-0.20833333333333334,0.01848998459167951,1.1666666666666667,0.8125,-1.4223088861230204,3.367295829986474,0,1,0,-1.1666666666666667,1.0,0
-0.5,0.7916666666666666,0.06933744221879815,0.6666666666666666,-0.4375,-0.38038405793526914,2.6741486494265287,0,1,0,-0.6666666666666666,1.0,0
0.5,0.7916666666666666,-0.44838212634822805,-0.5,0.5625,0.09750127067094091,1.6486586255873816,0,1,0,0.5,-1.0,0
-0.5,0.7916666666666666,-0.2850539291217257,-1.0,-0.4375,0.76277210147527,1.3862943611198906,0,0,1,1.0,-1.0,0
0.5,-0.20833333333333334,0.6563944530046225,-0.16666666666666666,-0.4375,0.11016447421864142,2.540814281726296,0,1,0,0.16666666666666666,0.0,0
-0.5,0.7916666666666666,-0.31741140215716485,0.8333333333333334,0.0,-1.2229097597235232,2.163323025660538,0,1,0,-0.8333333333333334,1.0,0
-0.5,0.7916666666666666,-0.4560862865947612,-0.5,0.5625,0.5085270778237924,1.4350845252893227,0,0,1,0.5,-1.0,0
-0.5,0.7916666666666666,-0.4560862865947612,-0.16666666666666666,-0.4375,0.4286820966786013,1.4816045409242156,0,0,1,0.16666666666666666,0.0,0
0.5,0.7916666666666666,-0.4560862865947612,-0.3333333333333333,0.0,0.36403531943630696,1.6863989535702288,0,1,0,0.3333333333333333,0.0,0
-0.5,-0.7083333333333334,0.4637904468412943,-0.3333333333333333,0.0,0.5812115543387313,1.682688374173693,0,1,0,0.3333333333333333,0.0,0
0.0,-0.8333333333333334,-0.13713405238828968,0.3333333333333333,-0.375,0.012753816208193101,2.447550863244232,0,0,1,-0.3333333333333333,0.0,1
0.5,-0.625,0.9090909090909091,-0.3333333333333333,-0.4375,0.8286362541940848,1.33500106673234,0,1,0,0.3333333333333333,0.0,0
-0.5,-0.20833333333333334,0.2465331278890601,1.6666666666666667,-0.4375,-3.2418303770746832,4.4942386252808095,1,0,0,-1.6666666666666667,2.0,0
0.5,-0.20833333333333334,-0.21571648690292758,0.6666666666666666,-0.4375,-0.38038405793526914,2.468099531471619,0,1,0,-0.6666666666666666,1.0,0
0.5,0.0,-0.22650231124807396,-0.5,0.5625,0.42457341059309317,1.8325814637483104,0,1,0,0.5,-1.0,0
-0.5,0.7916666666666666,0.10939907550077041,-0.3333333333333333,-0.0625,-0.34074433955522665,1.9878743481543453,0,0,1,0.3333333333333333,0.0,0
0.5,-0.20833333333333334,-0.2033898305084746,-0.5,0.5,-0.1869916349641241,1.981001468866584,0,1,0,0.5,-1.0,0
-0.5,-1.2916666666666667,1.1325115562403698,-0.5,-0.0625,0.42457341059309317,2.0149030205422647,0,1,0,0.5,-1.0,0
-0.5,0.7916666666666666,-0.637904468412943,0.0,0.0,-0.34074433955522665,2.163323025660538,0,1,0,0.0,0.0,0
0.5,0.7916666666666666,1.0400616332819723,0.8333333333333334,0.8125,-1.7805613914195275,3.218875824868201,0,1,0,-0.8333333333333334,1.0,0
-0.5,-0.625,0.1617873651771957,0.6666666666666666,0.0,-0.38038405793526914,1.547562508716013,0,0,1,-0.6666666666666666,1.0,0
0.5,-0.20833333333333334,0.17719568567026195,-0.5,-0.375,0.3228557345669738,1.57069708411767,0,0,1,0.5,-1.0,0
0.5,-0.20833333333333334,0.01848998459167951,1.5,0.8125,-3.565115037105492,3.624340932976365,0,1,0,-1.5,2.0,0
0.5,-0.20833333333333334,0.24036979969183359,1.3333333333333333,0.0,-1.7306363094852928,4.0943445622221,0,1,0,-1.3333333333333333,2.0,0
0.5,0.0,-0.2295839753466872,1.6666666666666667,-0.4375,-10.094576670834162,4.22683374526818,1,0,0,-1.6666666666666667,2.0,0
-0.5,0.0,-0.22650231124807396,0.3333333333333333,0.0,-0.8813364791691557,2.6741486494265287,0,1,0,-0.3333333333333333,0.0,0
0.5,-0.20833333333333334,0.6409861325115562,0.16666666666666666,-0.0625,-0.42126949169446615,2.5494451709255714,0,1,0,-0.16666666666666666,0.0,0
-0.5,0.7916666666666666,-0.4560862865947612,0.6666666666666666,-0.4375,-0.024497873814419303,1.9685099809725544,0,1,0,-0.6666666666666666,1.0,0
-0.5,-0.20833333333333334,0.026194144838212634,-1.0,0.5625,0.15816847351527655,2.079441541679836,0,1,0,1.0,-1.0,0
0.5,0.7916666666666666,0.8397534668721109,-1.1666666666666667,0.0625,0.124512033284709,1.7191887763932197,0,1,0,1.1666666666666667,-1.0,0
0.5,0.7916666666666666,1.201848998459168,0.5,-0.4375,1.6696869049791692,1.871802176901592,0,0,1,-0.5,0.0,0
0.5,-0.20833333333333334,0.6409861325115562,-1.5,-0.4375,0.8657696424032073,1.667706820558076,0,1,0,1.5,-1.0,0
-0.5,-0.20833333333333334,-0.2033898305084746,-0.5,0.0,-0.6821318347365256,1.7047480922384253,0,0,1,0.5,-1.0,0
-0.5,0.7916666666666666,-0.4422187981510015,-0.5,0.5625,0.42457341059309317,1.4350845252893227,0,0,1,0.5,-1.0,0
0.5,-0.8333333333333334,-0.1864406779661017,0.0,-0.4375,0.9671659308186519,1.5238800240724537,0,0,1,0.0,0.0,0
-0.5,-0.20833333333333334,0.4391371340523883,1.0,0.8125,-0.9942219499417474,2.9444389791664403,0,1,0,-1.0,1.0,0
0.5,0.7916666666666666,-0.4206471494607088,1.1666666666666667,0.5625,-1.1970539848610313,2.803360380906535,0,1,0,-1.1666666666666667,1.0,0
-0.5,0.0,-0.5315870570107858,0.6666666666666666,0.5625,-0.34074433955522665,2.251291798606496,0,0,1,-0.6666666666666666,1.0,0
-0.5,0.7916666666666666,0.29121725731895226,0.5,-0.4375,0.11653415767860029,2.907447358686419,0,0,1,-0.5,0.0,0
-0.5,0.7916666666666666,-0.6579352850539292,1.3333333333333333,-0.4375,-10.743254916449322,3.5263605246161616,1,0,0,-1.3333333333333333,2.0,0
0.5,-1.0833333333333333,1.0523882896764252,-0.5,0.0,-0.20110669380045645,1.1474024528375415,0,1,0,0.5,-1.0,0
-0.5,0.7916666666666666,0.5624036979969184,0.6666666666666666,-0.4375,-0.4267182038349739,2.4423470353692043,0,1,0,-0.6666666666666666,1.0,0
0.5,0.7916666666666666,-0.4560862865947612,-0.6666666666666666,0.0625,0.3459555253849225,1.7578579175523736,0,1,0,0.6666666666666666,-1.0,0
-0.5,0.7916666666666666,-0.4560862865947612,0.5,0.8125,-0.16386002708627462,1.9600947840472696,0,1,0,-0.5,0.0,0
-0.5,0.7916666666666666,-0.4560862865947612,0.3333333333333333,0.5625,0.7686733169955037,2.0149030205422647,0,1,0,-0.3333333333333333,0.0,0
-0.5,0.7916666666666666,-0.6486902927580893,-0.6666666666666666,0.5625,0.17151805114470922,1.6486586255873816,0,1,0,0.6666666666666666,-1.0,0
